date,time,temp,humidity,co2,voc,fan_action,filter_action
28/08/2022,15:21:33,,,,,1,1
28/08/2022,15:21:37,-2.0,0.0,9447.0,16638.0,,
28/08/2022,15:21:37,,,,,1,1
28/08/2022,15:21:39,-2.0,0.0,6042.0,9333.0,,
28/08/2022,15:21:39,,,,,1,1
28/08/2022,15:21:43,-2.0,0.0,4396.0,5839.0,,
28/08/2022,15:21:43,,,,,1,1
28/08/2022,15:21:45,-2.0,0.0,3736.0,4421.0,,
28/08/2022,15:21:45,,,,,1,1
28/08/2022,15:21:49,-2.0,0.0,3896.0,4790.0,,
28/08/2022,15:21:49,,,,,1,1
28/08/2022,15:21:51,-2.0,0.0,3213.0,3299.0,,
28/08/2022,15:21:51,,,,,1,1
28/08/2022,15:21:55,-2.0,0.0,3736.0,4421.0,,
28/08/2022,15:21:55,,,,,1,1
28/08/2022,15:21:57,-2.0,0.0,4358.0,5753.0,,
28/08/2022,15:21:57,,,,,1,1
28/08/2022,15:22:01,-2.0,0.0,4532.0,6116.0,,
28/08/2022,15:22:01,,,,,1,1
28/08/2022,15:22:03,-2.0,0.0,5200.0,7546.0,,
28/08/2022,15:22:03,,,,,1,1
28/08/2022,15:22:07,-2.0,0.0,4321.0,5654.0,,
28/08/2022,15:22:07,,,,,1,1
28/08/2022,15:22:09,-2.0,0.0,4196.0,5409.0,,
28/08/2022,15:22:09,,,,,1,1
28/08/2022,15:22:13,-2.0,0.0,4001.0,5014.0,,
28/08/2022,15:22:13,,,,,1,1
28/08/2022,15:22:17,-2.0,0.0,4070.0,5156.0,,
28/08/2022,15:22:17,,,,,1,1
28/08/2022,15:22:19,-2.0,0.0,5140.0,7422.0,,
28/08/2022,15:22:19,,,,,1,1
28/08/2022,15:22:23,-2.0,0.0,6205.0,9693.0,,
28/08/2022,15:22:23,,,,,1,1
28/08/2022,15:22:25,-2.0,0.0,6121.0,9509.0,,
28/08/2022,15:22:25,,,,,1,1
28/08/2022,15:22:29,-2.0,0.0,6560.0,10473.0,,
28/08/2022,15:22:29,,,,,1,1
28/08/2022,15:22:31,-2.0,0.0,6042.0,9333.0,,
28/08/2022,15:22:31,,,,,1,1
28/08/2022,15:22:35,-2.0,0.0,3833.0,4654.0,,
28/08/2022,15:22:35,,,,,1,1
28/08/2022,15:22:37,-2.0,0.0,3168.0,3206.0,,
28/08/2022,15:22:37,,,,,1,1
28/08/2022,15:22:41,-2.0,0.0,3534.0,3996.0,,
28/08/2022,15:22:41,,,,,1,1
28/08/2022,15:22:43,-2.0,0.0,3801.0,4559.0,,
28/08/2022,15:22:43,,,,,1,1
28/08/2022,15:22:47,-2.0,0.0,4070.0,5156.0,,
28/08/2022,15:22:47,,,,,1,1
28/08/2022,15:22:49,-2.0,0.0,3736.0,4421.0,,
28/08/2022,15:22:49,,,,,1,1
28/08/2022,15:22:53,-2.0,0.0,3403.0,3721.0,,
28/08/2022,15:22:53,,,,,1,1
28/08/2022,15:22:55,-2.0,0.0,2556.0,1902.0,,
28/08/2022,15:22:55,,,,,1,1
28/08/2022,15:22:59,-2.0,0.0,2645.0,2099.0,,
28/08/2022,15:22:59,,,,,1,1
28/08/2022,15:23:03,-2.0,0.0,3040.0,2934.0,,
28/08/2022,15:23:03,,,,,1,1
28/08/2022,15:23:05,-2.0,0.0,2584.0,1961.0,,
28/08/2022,15:23:05,,,,,1,1
28/08/2022,15:23:09,-2.0,0.0,3060.0,2973.0,,
28/08/2022,15:23:09,,,,,1,1
28/08/2022,15:23:11,-2.0,0.0,3534.0,3996.0,,
28/08/2022,15:23:11,,,,,1,1
28/08/2022,15:23:15,-2.0,0.0,2906.0,2649.0,,
28/08/2022,15:23:15,,,,,1,1
28/08/2022,15:23:17,-2.0,0.0,2794.0,2421.0,,
28/08/2022,15:23:17,,,,,1,1
28/08/2022,15:23:21,-2.0,0.0,2862.0,2565.0,,
28/08/2022,15:23:21,,,,,1,1
28/08/2022,15:23:23,-2.0,0.0,2679.0,2154.0,,
28/08/2022,15:23:23,,,,,1,1
28/08/2022,15:23:27,-2.0,0.0,2708.0,2241.0,,
28/08/2022,15:23:27,,,,,1,1
28/08/2022,15:23:29,-2.0,0.0,2661.0,2126.0,,
28/08/2022,15:23:29,,,,,1,1
28/08/2022,15:23:33,-2.0,0.0,2599.0,1992.0,,
28/08/2022,15:23:33,,,,,1,1
28/08/2022,15:23:35,-2.0,0.0,2661.0,2126.0,,
28/08/2022,15:23:35,,,,,1,1
28/08/2022,15:23:39,-2.0,0.0,2944.0,2727.0,,
28/08/2022,15:23:39,,,,,1,1
